step,system_total_stopped,system_total_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
870.0,71,5761.0,0.3164737883521725,71,13218.0,0.008841799969158227,71,13218.0
875.0,63,4945.0,0.8768379415547947,63,12635.0,0.023909874433811144,63,12635.0
880.0,60,5025.0,1.6346414732132313,60,12168.0,0.04024725663301395,60,12168.0
885.0,61,5327.0,1.891605919599351,61,11827.0,0.046093462650108656,61,11827.0
890.0,62,5631.0,1.745668357901498,62,11618.0,0.040410988535719124,62,11618.0
895.0,62,5941.0,1.4062677652047744,62,11485.0,0.018701510808485804,62,11485.0
900.0,63,6254.0,1.2085367708482213,63,11798.0,0.015176422186150609,63,11798.0
905.0,65,6572.0,0.5816425458172249,65,12116.0,0.008297995535593017,65,12116.0
910.0,65,6892.0,0.4083541634594656,65,12436.0,0.016243821570893657,65,12436.0
915.0,65,7212.0,0.425648857070306,65,12756.0,0.015857728999090326,65,12756.0
920.0,65,7532.0,0.5530243327659222,65,13076.0,0.01574764135959644,65,13076.0
925.0,66,7854.0,0.40702331765861494,66,13398.0,0.015581671483481808,66,13398.0
930.0,67,8182.0,0.19067386521712804,67,13726.0,0.011568726695232855,67,13726.0
935.0,68,8516.0,0.13425104980635597,68,14060.0,0.008061955257287477,68,14060.0
940.0,69,8857.0,0.1466297899275812,69,14402.0,0.00879603092206467,69,14402.0
945.0,67,8763.0,0.15025073166422656,67,13561.0,0.007194929847381453,67,13561.0
950.0,58,8036.0,0.5237598083856633,58,12689.0,0.02023963272347889,58,12689.0
955.0,53,7767.0,1.1222453979505675,53,11423.0,0.0372961803345136,53,11423.0
960.0,53,7963.0,1.8215078345538938,53,9798.0,0.046821554144560074,53,9798.0
965.0,57,8235.0,1.907366482080994,57,8727.0,0.042131229883351384,57,8727.0
970.0,55,8495.0,1.7966498278127354,55,8888.0,0.033036875322489105,55,8888.0
975.0,54,8752.0,1.466234508459779,54,8940.0,0.032220160733284785,54,8940.0
980.0,54,9009.0,1.032119327450062,54,9143.0,0.0361221766915659,54,9143.0
985.0,57,9286.0,0.8369221845068666,57,9411.0,0.03202319758684226,57,9411.0
990.0,58,9570.0,0.6737531529992087,58,9692.0,0.007349998846383782,58,9692.0
995.0,58,9850.0,0.6415426057330225,58,9965.0,0.012899197881240018,58,9965.0
1000.0,59,10134.0,0.5066932617380226,59,10244.0,0.012409385789957457,59,10244.0
1005.0,60,10431.0,0.4645211144363689,60,10540.0,0.006475593594849386,60,10540.0
1010.0,60,10731.0,0.3525830750733519,60,10836.0,0.0006664574648315047,60,10836.0
1015.0,60,11031.0,0.2471742465528094,60,11136.0,0.004161425772310053,60,11136.0
1020.0,60,11331.0,0.17969545127143938,60,11436.0,0.010779571162053952,60,11436.0
1025.0,61,11633.0,0.17741002032826222,61,11738.0,0.010642472725150702,61,11738.0
1030.0,61,11938.0,0.1998217955246453,61,12043.0,0.0038083342892398977,61,12043.0
1035.0,62,12247.0,0.19784869076871847,62,12352.0,0.0021393813857938783,62,12352.0
1040.0,62,12557.0,0.2650557889213416,62,12662.0,0.006572445690277413,62,12662.0
1045.0,59,11346.0,0.12403100904160505,59,12147.0,0.005198029275635518,59,12147.0
1050.0,51,6696.0,0.3566972420268765,51,11398.0,0.007111133442812331,51,11398.0
1055.0,49,4820.0,0.8142319880491545,49,11017.0,0.014930914433521406,49,11017.0
1060.0,45,4013.0,1.459230736182197,45,10090.0,0.024945566893625086,45,10090.0
1065.0,39,4165.0,1.8422603443400172,39,9748.0,0.05649215873842685,39,9748.0
1070.0,36,3333.0,2.1374577802035115,36,8441.0,0.05503644298882125,36,8441.0
1075.0,35,3496.0,2.166861991415017,35,7722.0,0.05018332946365811,35,7722.0
1080.0,30,2239.0,2.2185716048340085,30,7074.0,0.06668594684146503,30,7074.0
1085.0,29,2344.0,1.8178039466813345,29,6478.0,0.07211536067484349,29,6478.0
1090.0,33,2468.0,1.5565562901686163,33,6143.0,0.07169158943314888,33,6143.0
1095.0,35,2597.0,1.077589643680629,35,5992.0,0.03666153055600607,35,5992.0
1100.0,33,2707.0,1.5251098989164689,33,5554.0,0.041153024057074127,33,5554.0
1105.0,34,2876.0,1.533595417051632,34,5444.0,0.05724896895139337,34,5444.0
1110.0,38,3060.0,2.135934079940634,38,5041.0,0.04751198872017117,38,5041.0
1115.0,41,3256.0,1.9909438263858201,41,4686.0,0.03008432014644894,41,4686.0
1120.0,42,3460.0,1.2403062411099899,42,4890.0,0.019947269976550833,42,4890.0
1125.0,45,3676.0,0.6544431756193827,45,5106.0,0.017356432450897154,45,5106.0
1130.0,45,3896.0,0.6498252214337157,45,5326.0,0.027224601560351034,45,5326.0
1135.0,48,4126.0,0.5086723551471974,48,5556.0,0.02070063763236168,48,5556.0
1140.0,51,4371.0,0.5239085593603264,51,5802.0,0.008684373856672626,51,5802.0
1145.0,51,4626.0,0.3990222895687048,51,6057.0,0.0,51,6057.0
1150.0,51,4881.0,0.231361494558367,51,6312.0,0.0,51,6312.0
1155.0,51,5136.0,0.0,51,6567.0,0.0,51,6567.0
1160.0,51,5391.0,0.0,51,6822.0,0.0,51,6822.0
1165.0,51,5646.0,0.0,51,7077.0,0.0,51,7077.0
1170.0,51,5901.0,0.0,51,7332.0,0.0,51,7332.0
1175.0,51,6156.0,0.0,51,7587.0,0.0,51,7587.0
1180.0,51,6411.0,0.0,51,7842.0,0.0,51,7842.0
1185.0,47,6304.0,0.07876068308010332,47,7434.0,0.0013808721114819417,47,7434.0
1190.0,39,5844.0,0.541349879271861,39,6994.0,0.014661612943206441,39,6994.0
1195.0,31,5468.0,1.4482949330387036,31,6434.0,0.040811988967571426,31,6434.0
1200.0,27,5373.0,2.7326642361928384,27,6319.0,0.07956066491135659,27,6319.0
1205.0,27,5508.0,3.135517263674748,27,6073.0,0.08823893616308442,27,6073.0
1210.0,27,5643.0,3.1491164901855773,27,5884.0,0.07355849968564612,27,5884.0
1215.0,28,5778.0,2.919003157232942,28,5786.0,0.05304159225520302,28,5786.0
1220.0,28,5913.0,2.710443458662002,28,5921.0,0.05431280606273317,28,5921.0
1225.0,26,5742.0,1.708134487038049,26,5899.0,0.05659027222377914,26,5899.0
1230.0,28,5739.0,1.2857851109089704,28,5882.0,0.057288058689011705,28,5882.0
1235.0,31,5882.0,1.0837042336623957,31,5890.0,0.04105587099772834,31,5890.0
1240.0,33,6038.0,1.2151190956908107,33,6046.0,0.03667837887059496,33,6046.0
1245.0,35,6204.0,0.8782068311469088,35,6212.0,0.03999359604576859,35,6212.0
1250.0,37,6379.0,0.5090058564177858,37,6387.0,0.03053424453615991,37,6387.0
1255.0,39,6568.0,0.5439066471608662,39,6576.0,0.03262787325500098,39,6576.0
1260.0,41,6768.0,0.34434414762881627,41,6776.0,0.020656517554218125,41,6776.0
1265.0,44,6982.0,0.3661523184655027,44,6991.0,0.021964746158698423,44,6991.0
1270.0,45,7203.0,0.47236940817496376,45,7213.0,0.028336497191059615,45,7213.0
1275.0,50,7437.0,0.1632974214876051,50,7448.0,0.0097958861120339,50,7448.0
1280.0,53,7690.0,0.17137599704670184,53,7702.0,0.010280503722057698,53,7702.0
1285.0,50,7751.0,0.18265086547099782,50,7854.0,0.00867139015418322,50,7854.0
1290.0,46,7866.0,0.5280196395906469,46,8000.0,0.01802904420555419,46,8000.0
1295.0,45,8077.0,0.9669263332224808,45,8176.0,0.022708519067635907,45,8176.0
1300.0,47,8308.0,1.456613743980478,47,8359.0,0.02470196159436384,47,8359.0
1305.0,47,8543.0,1.3655973147798313,47,8572.0,0.02749833186115181,47,8572.0
1310.0,48,8783.0,1.2747872751727287,48,8795.0,0.02271926604151561,48,8795.0
1315.0,48,9023.0,0.8610551443262192,48,9035.0,0.00843208558471941,48,9035.0
1320.0,44,7779.0,0.6187935132528923,44,8526.0,0.009851519650564246,44,8526.0
1325.0,37,5130.0,0.5306398316364758,37,7986.0,0.016376335177319828,37,7986.0
1330.0,28,2169.0,1.0726567935653768,28,8132.0,0.03347248733879973,28,8132.0
1335.0,32,1768.0,1.2876907353625038,32,8281.0,0.028124054430452235,32,8281.0
1340.0,39,1950.0,0.2786500718955983,39,8463.0,0.007962132623526557,39,8463.0
1345.0,46,2163.0,0.35048111930770526,46,8676.0,0.010817741878478636,46,8676.0
1350.0,47,2392.0,0.32784109749334833,47,8905.0,0.020513678242761787,47,8905.0
1355.0,48,2631.0,0.28092892159606403,48,9144.0,0.01806588615216377,48,9144.0
1360.0,50,2878.0,0.1720553465528007,50,9391.0,0.010321592277364918,50,9391.0
1365.0,51,3131.0,2.1687067359745898e-05,51,9644.0,1.3009638488149908e-06,51,9644.0
1370.0,51,3386.0,0.0,51,9899.0,0.0,51,9899.0
1375.0,51,3641.0,0.0,51,10154.0,0.0,51,10154.0
1380.0,51,3896.0,0.0,51,10409.0,0.0,51,10409.0
1385.0,47,3538.0,0.059853130203241976,47,10350.0,0.0011376315458356777,47,10350.0
1390.0,38,2535.0,0.5060443184153316,38,10258.0,0.014752386301907424,38,10258.0
1395.0,30,1808.0,1.4197544753167466,30,10131.0,0.046883856477594736,30,10131.0
1400.0,27,1620.0,2.680789793926575,27,9723.0,0.0793816052045896,27,9723.0
1405.0,27,1755.0,3.2459417978211853,27,9225.0,0.08638708551566406,27,9225.0
1410.0,27,1890.0,3.3619224595720376,27,8823.0,0.07390257645923001,27,8823.0
1415.0,27,2025.0,2.9535210579862947,27,8538.0,0.04663032675130524,27,8538.0
1420.0,27,2160.0,2.0255243070801634,27,8673.0,0.05370942436097664,27,8673.0
1425.0,28,2298.0,1.6231207407894834,28,8811.0,0.04410793694459141,28,8811.0
1430.0,28,2438.0,1.9258757271316485,28,8951.0,0.04616104792654013,28,8951.0
1435.0,28,2578.0,1.6577260161241993,28,9091.0,0.04627098275109354,28,9091.0
1440.0,29,2723.0,1.1007771060559284,29,9236.0,0.043156439262408135,29,9236.0
1445.0,30,2873.0,1.378556075160538,30,9386.0,0.042432930381872354,30,9386.0
1450.0,28,2752.0,1.3590266130540543,28,9357.0,0.04790450982701888,28,9357.0
1455.0,31,2900.0,0.9439415553398459,31,9413.0,0.04366971770587896,31,9413.0
1460.0,30,3041.0,1.2138313780909493,30,9558.0,0.04827300952546855,30,9558.0
1465.0,30,3189.0,1.609253232325752,30,9702.0,0.04663160581030584,30,9702.0
1470.0,32,3347.0,1.7518455356386398,32,9860.0,0.05853234402795078,32,9860.0
1475.0,33,3508.0,2.0851482618963533,33,10021.0,0.03879216947512233,33,10021.0
1480.0,33,3673.0,1.6180826497302725,33,10186.0,0.0376461033202923,33,10186.0
1485.0,33,3838.0,1.4327680371155744,33,10351.0,0.040339343796061244,33,10351.0
1490.0,33,4003.0,1.9379288227964373,33,10516.0,0.056903598332670634,33,10516.0
1495.0,34,4171.0,1.7296257096563215,34,10684.0,0.05503659082558249,34,10684.0
1500.0,34,4341.0,1.4473166384896774,34,10854.0,0.04390257969986458,34,10854.0
1505.0,35,4511.0,1.5575214666031159,35,11024.0,0.04391972509154585,35,11024.0
1510.0,36,4686.0,1.545504904609436,36,11199.0,0.04699037420414101,36,11199.0
1515.0,37,4863.0,1.3466358660235451,37,11376.0,0.04176304340538391,37,11376.0
1520.0,39,5049.0,1.1673077000291097,39,11562.0,0.039688351901383805,39,11562.0
1525.0,38,5232.0,1.3427318891011233,38,11750.0,0.048859456139432426,38,11750.0
1530.0,40,5423.0,1.2775976080999645,40,11941.0,0.026732192041825628,40,11941.0
1535.0,42,5626.0,1.075516776612511,42,12144.0,0.03123556552904617,42,12144.0
1540.0,42,5831.0,1.0511931121839173,42,12349.0,0.04018712984546327,42,12349.0
1545.0,43,6036.0,1.1321666344402483,43,12554.0,0.04155713044732406,43,12554.0
1550.0,44,6243.0,1.2088402654216608,44,12761.0,0.03846881486332431,44,12761.0
1555.0,45,6456.0,1.2777108831857193,45,12974.0,0.03337587849129082,45,12974.0
1560.0,46,6674.0,1.276197085985282,46,13192.0,0.0432667873917765,46,13192.0
1565.0,47,6895.0,1.132902136437139,47,13417.0,0.03435344396872862,47,13417.0
1570.0,48,7129.0,1.1908126436811213,48,13651.0,0.02948890648376296,48,13651.0
1575.0,48,7364.0,1.1910998319970862,48,13886.0,0.03950824236585264,48,13886.0
1580.0,49,7602.0,0.9976707352767867,49,14124.0,0.039367442027714784,49,14124.0
1585.0,50,7844.0,0.7535215238149706,50,14366.0,0.020840242371609665,50,14366.0
1590.0,52,8099.0,0.5124482371582614,52,14621.0,0.019167551177164913,52,14621.0
1595.0,55,8366.0,0.2849934995909449,55,14888.0,0.017096190737309228,55,14888.0
1600.0,58,8644.0,0.26691802711649326,58,15166.0,0.016011879251139366,58,15166.0
