step,system_total_stopped,system_total_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1005.0,41,2441.0,2.0282394188487203,41,3982.0,0.04918019627242106,41,3982.0
1010.0,42,2643.0,2.347179370093674,42,4014.0,0.04436893033430623,42,4014.0
1015.0,42,2844.0,1.5247787921878275,42,4165.0,0.023802841031186395,42,4165.0
1020.0,43,3059.0,0.9960026556993307,43,4380.0,0.03776112013337522,43,4380.0
1025.0,41,3140.0,0.45974883621711427,41,4291.0,0.025946787190606443,41,4291.0
1030.0,36,3038.0,0.6895916766786953,36,4230.0,0.025998643014148334,36,4230.0
1035.0,28,2943.0,1.4698779586094415,28,4046.0,0.0460277623867986,28,4046.0
1040.0,26,2989.0,2.7351008285730103,26,3774.0,0.07944907282787275,26,3774.0
1045.0,27,3119.0,3.246863704788297,27,3554.0,0.10034238865592766,27,3554.0
1050.0,29,3252.0,2.9886676305878837,29,3427.0,0.08566841713179905,29,3427.0
1055.0,29,3394.0,2.9315324955334536,29,3400.0,0.06076921491519047,29,3400.0
1060.0,28,3532.0,2.321058121722296,28,3541.0,0.057865570323517204,28,3541.0
1065.0,33,3687.0,1.3397001736476952,33,3696.0,0.047809507114227406,33,3696.0
1070.0,36,3862.0,1.245934556598663,36,3871.0,0.05015808701517659,36,3871.0
1075.0,38,4049.0,0.8323923841572157,38,4058.0,0.03345654995728107,38,4058.0
1080.0,35,3143.0,1.0761333734418634,35,3671.0,0.04435819142135911,35,3671.0
1085.0,30,1191.0,1.4075673553347943,30,3306.0,0.06206448987431104,30,3306.0
1090.0,29,740.0,1.771388015448343,29,2925.0,0.07368683687852584,29,2925.0
1095.0,32,878.0,2.4005594749979817,32,2620.0,0.0814128889182176,32,2620.0
1100.0,31,971.0,2.191540671428804,31,2176.0,0.07036846776249327,31,2176.0
1105.0,29,1067.0,2.4687920666325915,29,1979.0,0.07079891778447915,29,1979.0
1110.0,33,1218.0,2.1857250635505006,33,2118.0,0.07066183564096838,33,2118.0
1115.0,39,1398.0,1.8125595877664773,39,1933.0,0.0537442750924037,39,1933.0
1120.0,42,1599.0,1.3639899768734347,42,1704.0,0.02991814889637071,42,1704.0
1125.0,46,1821.0,0.9675499666117305,46,1854.0,0.01706393243301418,46,1854.0
1130.0,49,2060.0,0.694502662790968,49,2093.0,0.020057545737401587,49,2093.0
1135.0,54,2320.0,0.30945290499399697,54,2354.0,0.009007300096111377,54,2354.0
1140.0,54,2585.0,0.47313077809226717,54,2619.0,0.006847294824820739,54,2619.0
