step,system_total_stopped,system_total_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1515.0,6,97.0,5.829588291220994,6,117.0,0.18913614540751383,6,117.0
1520.0,7,127.0,5.29888784042031,7,127.0,0.1425539159025581,7,127.0
1525.0,9,160.0,4.3529650385814245,9,160.0,0.11610878121990577,9,160.0
1530.0,11,196.0,3.1542427986987707,11,196.0,0.14150978945102063,11,196.0
1535.0,5,7.0,2.297694909369312,5,137.0,0.13670252661243193,5,137.0
1540.0,6,24.0,3.6138919778038003,6,49.0,0.193981158037447,6,49.0
1545.0,8,50.0,3.978541959853115,8,56.0,0.14803496379522854,8,56.0
1550.0,10,89.0,4.397788368966478,10,90.0,0.10583098824086934,10,90.0
1555.0,12,141.0,3.5247665941785704,12,142.0,0.06303024764771731,12,142.0
1560.0,14,205.0,2.1720561291236504,14,206.0,0.06653869302580598,14,206.0
1565.0,16,278.0,1.2279301989581544,16,279.0,0.07366256508202636,16,279.0
1570.0,18,366.0,1.4377095958278956,18,367.0,0.06443568469673874,18,367.0
1575.0,24,469.0,0.9919808692415886,24,470.0,0.03740528274665678,24,470.0
1580.0,16,205.0,0.5866816257156618,16,479.0,0.024539049860792663,16,479.0
1585.0,10,113.0,1.9142973224752189,10,393.0,0.06270344270220951,10,393.0
1590.0,3,39.0,4.1456610433331145,3,355.0,0.16607806717814905,3,355.0
1595.0,4,56.0,5.544553019451387,4,261.0,0.2235400328447457,4,261.0
1600.0,4,76.0,6.150299062294844,4,176.0,0.22269923903634778,4,176.0
1605.0,6,101.0,6.316999069304372,6,124.0,0.17977732023205414,6,124.0
1610.0,5,126.0,6.053402175929474,5,126.0,0.13977227775954063,5,126.0
1615.0,5,151.0,5.1716476179666335,5,151.0,0.17244586249132487,5,151.0
1620.0,8,181.0,2.7912731145728733,8,181.0,0.1325465780552438,8,181.0
1625.0,2,10.0,2.616169288073071,2,106.0,0.1566924143717268,2,106.0
1630.0,4,26.0,3.672558094053658,4,31.0,0.19717488488866136,4,31.0
1635.0,6,49.0,4.393986734125559,6,49.0,0.19530612398564848,6,49.0
1640.0,8,85.0,4.5365534114578505,8,85.0,0.14899414170988468,8,85.0
1645.0,11,132.0,2.92209810400237,11,132.0,0.07149537097635468,11,132.0
1650.0,13,190.0,2.1201079464427877,13,190.0,0.06845978718427422,13,190.0
1655.0,17,261.0,0.8315811816459728,17,261.0,0.049890383148955775,17,261.0
1660.0,18,347.0,0.8198022794640895,18,347.0,0.049178301107623834,18,347.0
1665.0,22,449.0,0.3050281589645282,22,449.0,0.01829802993188531,22,449.0
1670.0,15,190.0,0.9291696342720266,15,452.0,0.04713325495393587,15,452.0
1675.0,8,81.0,2.114389169580208,8,360.0,0.07840066329600849,8,360.0
1680.0,2,22.0,4.233899591900011,2,286.0,0.17241683498483495,2,286.0
1685.0,3,33.0,5.626261957158744,3,201.0,0.23482429392905502,3,201.0
1690.0,4,50.0,6.30794803204797,4,126.0,0.2585094207082828,4,126.0
